employee_id,first_name,last_name,department,job_title,state,city,salary,benchmark_low,benchmark_mid,benchmark_high,salary_vs_market_pct,salary_band,source
EMP00199,Amanda,Meadows,Finance,Accountant,North Carolina,Charlotte,66590,50000.0,78000.0,120000.0,-14.6,Below Market,static
EMP00200,Anne,Johnson,IT,Software Developer,New York,New York City,94979,85840.0,92899.0,100894.0,2.2,At Market,internal_quartiles
EMP00201,Roy,Camacho,Customer Service,Support Specialist,New York,New York City,68030,58703.0,61705.0,64849.0,10.3,Above Market,internal_quartiles
EMP00202,Brent,Gray,Marketing,Content Creator,Michigan,Detroit,55734,57959.0,60814.0,64409.0,-8.4,At Market,internal_quartiles
EMP00203,Shawn,Rogers,Sales,Sales Representative,Pennsylvania,Philadelphia,65009,62701.0,68153.0,74920.0,-4.6,At Market,internal_quartiles
EMP00204,Nicholas,Walton,Sales,Sales Specialist,Michigan,Grand Rapids,73797,66553.0,75297.0,82716.0,-2.0,At Market,internal_quartiles
EMP00205,Robert,Conley,Customer Service,Customer Service Representative,New York,New York City,59391,57893.0,61136.0,64448.0,-2.9,At Market,internal_quartiles
EMP00206,Andrew,Ryan,Sales,Sales Consultant,New York,New York City,95438,76535.0,86126.0,94266.0,10.8,Above Market,internal_quartiles
EMP00207,Jeffrey,Jones,Marketing,Marketing Coordinator,New York,New York City,52863,63341.0,69022.0,74031.0,-23.4,Below Market,internal_quartiles
EMP00208,Billy,Johnson,Sales,Sales Representative,Pennsylvania,Philadelphia,59645,62701.0,68153.0,74920.0,-12.5,Below Market,internal_quartiles
EMP00209,James,Smith,IT,System Administrator,New York,New York City,72411,76326.0,85660.0,93246.0,-15.5,Below Market,internal_quartiles
EMP00210,John,Wells,Sales,Sales Consultant,North Carolina,Charlotte,92457,76535.0,86126.0,94266.0,7.4,At Market,internal_quartiles
EMP00211,Anne,Robinson,Customer Service,Customer Service Representative,New York,New York City,64737,57893.0,61136.0,64448.0,5.9,At Market,internal_quartiles
EMP00212,Jonathan,Wood,Customer Service,Help Desk Technician,New York,New York City,78322,63087.0,72206.0,80071.0,8.5,At Market,internal_quartiles
EMP00213,Catherine,Adkins,Operations,Inventory Specialist,New York,New York City,63371,58011.0,61491.0,64608.0,3.1,At Market,internal_quartiles
EMP00214,Kimberly,Martin,Operations,Inventory Specialist,New York,New York City,61038,58011.0,61491.0,64608.0,-0.7,At Market,internal_quartiles
EMP00215,Daniel,Johnson,IT,Software Developer,New York,New York City,102531,85840.0,92899.0,100894.0,10.4,Above Market,internal_quartiles
EMP00216,Barbara,Odonnell,Marketing,Marketing Coordinator,Illinois,Chicago,72436,63341.0,69022.0,74031.0,4.9,At Market,internal_quartiles
EMP00217,Randy,Espinoza,Sales,Sales Representative,Ohio,Cleveland,62740,62701.0,68153.0,74920.0,-7.9,At Market,internal_quartiles
EMP00218,Brittany,Rivas,Finance,Accountant,New York,New York City,71374,50000.0,78000.0,120000.0,-8.5,At Market,static
EMP00219,Curtis,Barton,Marketing,Content Creator,New York,New York City,53525,57959.0,60814.0,64409.0,-12.0,Below Market,internal_quartiles
EMP00220,Gabrielle,Trujillo,Customer Service,Support Specialist,New York,New York City,57059,58703.0,61705.0,64849.0,-7.5,At Market,internal_quartiles
EMP00221,Tonya,Patton,Customer Service,Help Desk Technician,New York,New York City,81281,63087.0,72206.0,80071.0,12.6,Above Market,internal_quartiles
EMP00222,Amanda,Stanley,Sales,Sales Representative,New York,New York City,77133,62701.0,68153.0,74920.0,13.2,Above Market,internal_quartiles
EMP00223,William,Peterson,Operations,Logistics Coordinator,Illinois,Chicago,59761,59519.0,62932.0,66876.0,-5.0,At Market,internal_quartiles
EMP00224,Robert,Henry,Customer Service,Help Desk Technician,New York,New York City,69063,63087.0,72206.0,80071.0,-4.4,At Market,internal_quartiles
EMP00225,Susan,Reid,IT,System Administrator,New York,New York City,89816,76326.0,85660.0,93246.0,4.9,At Market,internal_quartiles
EMP00226,Steve,Hernandez,Finance,Accounts Payable Specialist,Ohio,Columbus,61703,58859.0,62109.0,65770.0,-0.7,At Market,internal_quartiles
EMP00227,Jessica,Sheppard,Finance,Accountant,New York,New York City,87080,50000.0,78000.0,120000.0,11.6,Above Market,static
EMP00228,Christina,Gillespie,Customer Service,Help Desk Technician,New York,New York City,66381,63087.0,72206.0,80071.0,-8.1,At Market,internal_quartiles
EMP00229,Timothy,Graham,Operations,Inventory Specialist,New York,New York City,57499,58011.0,61491.0,64608.0,-6.5,At Market,internal_quartiles
EMP00230,Brittany,Morris,Operations,Inventory Specialist,New York,New York City,56166,58011.0,61491.0,64608.0,-8.7,At Market,internal_quartiles
EMP00231,Mariah,Miller,Sales,Sales Representative,New York,New York City,82595,62701.0,68153.0,74920.0,21.2,Above Market,internal_quartiles
EMP00232,Shannon,Christensen,Operations,Inventory Specialist,New York,New York City,62555,58011.0,61491.0,64608.0,1.7,At Market,internal_quartiles
EMP00233,Cheryl,Gray,Operations,Inventory Specialist,Michigan,Warren,65121,58011.0,61491.0,64608.0,5.9,At Market,internal_quartiles
EMP00234,Troy,Nguyen,Marketing,Marketing Coordinator,New York,New York City,73622,63341.0,69022.0,74031.0,6.7,At Market,internal_quartiles
EMP00235,Jason,Salinas,Finance,Financial Analyst,New York,New York City,107609,58000.0,90000.0,140000.0,19.6,Above Market,static
EMP00236,Joshua,Carlson,IT,IT Support Specialist,New York,New York City,55096,58138.0,61217.0,64372.0,-10.0,At Market,internal_quartiles
EMP00237,Joshua,Smith,Operations,Operations Analyst,New York,New York City,69793,65500.0,73677.0,81564.0,-5.3,At Market,internal_quartiles
EMP00238,Christopher,Cortez,IT,Software Developer,Michigan,Detroit,102129,85840.0,92899.0,100894.0,9.9,At Market,internal_quartiles
EMP00239,Angela,Allen,IT,System Administrator,New York,New York City,67886,76326.0,85660.0,93246.0,-20.7,Below Market,internal_quartiles
EMP00240,Debbie,Henry,Operations,Operations Analyst,New York,New York City,71889,65500.0,73677.0,81564.0,-2.4,At Market,internal_quartiles
EMP00241,Andre,Phillips,Customer Service,Customer Service Representative,New York,New York City,62790,57893.0,61136.0,64448.0,2.7,At Market,internal_quartiles
EMP00242,Heather,Torres,Operations,Logistics Coordinator,New York,New York City,58167,59519.0,62932.0,66876.0,-7.6,At Market,internal_quartiles
EMP00243,Miguel,Tran,Customer Service,Support Specialist,New York,New York City,59713,58703.0,61705.0,64849.0,-3.2,At Market,internal_quartiles
EMP00244,Ronald,Reese,Operations,Logistics Coordinator,New York,New York City,63660,59519.0,62932.0,66876.0,1.2,At Market,internal_quartiles
EMP00245,Michael,Chavez,Operations,Inventory Specialist,New York,New York City,55713,58011.0,61491.0,64608.0,-9.4,At Market,internal_quartiles
EMP00246,John,Martinez,Customer Service,Help Desk Technician,New York,New York City,78805,63087.0,72206.0,80071.0,9.1,At Market,internal_quartiles
EMP00247,Leslie,Newton,Sales,Sales Representative,New York,New York City,60912,62701.0,68153.0,74920.0,-10.6,Below Market,internal_quartiles
EMP00248,Hannah,Lee,Operations,Inventory Specialist,New York,New York City,66240,58011.0,61491.0,64608.0,7.7,At Market,internal_quartiles
EMP00249,Todd,Hardy,Customer Service,Support Specialist,New York,New York City,60280,58703.0,61705.0,64849.0,-2.3,At Market,internal_quartiles
EMP00250,Alicia,Campbell,Customer Service,Customer Service Representative,New York,New York City,64287,57893.0,61136.0,64448.0,5.2,At Market,internal_quartiles
EMP00251,Marissa,Phillips,Sales,Sales Specialist,New York,New York City,66781,66553.0,75297.0,82716.0,-11.3,Below Market,internal_quartiles
EMP00252,Harry,Smith,Sales,Sales Representative,New York,New York City,84094,62701.0,68153.0,74920.0,23.4,Above Market,internal_quartiles
EMP00253,David,Williams,Sales,Sales Representative,New York,New York City,66981,62701.0,68153.0,74920.0,-1.7,At Market,internal_quartiles
EMP00254,Angela,Terry,Customer Service,Help Desk Technician,New York,New York City,78546,63087.0,72206.0,80071.0,8.8,At Market,internal_quartiles
EMP00255,Dana,Mullins,Operations,Logistics Coordinator,Virginia,Richmond,64019,59519.0,62932.0,66876.0,1.7,At Market,internal_quartiles
EMP00256,Monique,Andrews,Sales,Sales Representative,New York,New York City,80980,62701.0,68153.0,74920.0,18.8,Above Market,internal_quartiles
EMP00257,Timothy,Peterson,Sales,Sales Representative,West Virginia,Charleston,58242,62701.0,68153.0,74920.0,-14.5,Below Market,internal_quartiles
EMP00258,Johnny,Hensley,IT,Software Developer,New York,New York City,95432,85840.0,92899.0,100894.0,2.7,At Market,internal_quartiles
EMP00259,Lynn,Morales,Customer Service,Support Specialist,New York,New York City,72036,58703.0,61705.0,64849.0,16.7,Above Market,internal_quartiles
EMP00260,Barbara,Parks,Sales,Sales Representative,New York,New York City,69216,62701.0,68153.0,74920.0,1.6,At Market,internal_quartiles
EMP00261,Edward,Hart,Customer Service,Customer Service Representative,Illinois,Chicago,63344,57893.0,61136.0,64448.0,3.6,At Market,internal_quartiles
EMP00262,Christopher,Wright,Marketing,Content Creator,North Carolina,Raleigh,63342,57959.0,60814.0,64409.0,4.2,At Market,internal_quartiles
EMP00263,Kathy,Obrien,Customer Service,Customer Service Representative,Michigan,Grand Rapids,67818,57893.0,61136.0,64448.0,10.9,Above Market,internal_quartiles
EMP00264,Christine,Rowe,Customer Service,Customer Service Representative,New York,New York City,74416,57893.0,61136.0,64448.0,21.7,Above Market,internal_quartiles
EMP00265,Shannon,Ramos,Customer Service,Customer Service Representative,New York,New York City,59823,57893.0,61136.0,64448.0,-2.1,At Market,internal_quartiles
EMP00266,Brianna,Patterson,Marketing,Marketing Coordinator,New York,New York City,77963,63341.0,69022.0,74031.0,13.0,Above Market,internal_quartiles
EMP00267,Christine,Lynch,Operations,Inventory Specialist,New York,New York City,58852,58011.0,61491.0,64608.0,-4.3,At Market,internal_quartiles
EMP00268,Cory,Farmer,Operations,Logistics Coordinator,New York,New York City,56099,59519.0,62932.0,66876.0,-10.9,Below Market,internal_quartiles
EMP00269,Jason,Guerrero,Sales,Sales Representative,Virginia,Richmond,80089,62701.0,68153.0,74920.0,17.5,Above Market,internal_quartiles
EMP00270,John,Arnold,Operations,Logistics Coordinator,New York,New York City,54065,59519.0,62932.0,66876.0,-14.1,Below Market,internal_quartiles
EMP00271,Aaron,Hayes,Finance,Accounts Payable Specialist,Michigan,Detroit,65623,58859.0,62109.0,65770.0,5.7,At Market,internal_quartiles
EMP00272,Terry,Johnson,Customer Service,Help Desk Technician,New York,New York City,65571,63087.0,72206.0,80071.0,-9.2,At Market,internal_quartiles
EMP00273,Jasmine,Warner,Sales,Sales Specialist,New York,New York City,94650,66553.0,75297.0,82716.0,25.7,Above Market,internal_quartiles
EMP00274,Charles,Hall,Finance,Accountant,New York,New York City,87620,50000.0,78000.0,120000.0,12.3,Above Market,static
EMP00275,Kristin,Weber,Operations,Operations Analyst,New York,New York City,84470,65500.0,73677.0,81564.0,14.6,Above Market,internal_quartiles
EMP00276,Linda,Gonzalez,Sales,Sales Specialist,New York,New York City,74777,66553.0,75297.0,82716.0,-0.7,At Market,internal_quartiles
EMP00277,Amy,Holland,Operations,Logistics Coordinator,New York,New York City,55889,59519.0,62932.0,66876.0,-11.2,Below Market,internal_quartiles
EMP00278,Joseph,Thomas,Operations,Logistics Coordinator,Virginia,Norfolk,67280,59519.0,62932.0,66876.0,6.9,At Market,internal_quartiles
EMP00279,Gabriel,Parker,Sales,Sales Consultant,Pennsylvania,Allentown,87940,76535.0,86126.0,94266.0,2.1,At Market,internal_quartiles
EMP00280,Madison,Morse,Customer Service,Help Desk Technician,Illinois,Naperville,58676,63087.0,72206.0,80071.0,-18.7,Below Market,internal_quartiles
EMP00281,David,Barker,IT,IT Support Specialist,New York,New York City,66001,58138.0,61217.0,64372.0,7.8,At Market,internal_quartiles
EMP00282,Richard,Nelson,Customer Service,Customer Service Representative,Ohio,Cleveland,61836,57893.0,61136.0,64448.0,1.1,At Market,internal_quartiles
EMP00283,Troy,Miller,Sales,Sales Representative,New York,New York City,72320,62701.0,68153.0,74920.0,6.1,At Market,internal_quartiles
EMP00284,Pamela,Navarro,Customer Service,Help Desk Technician,New York,New York City,67779,63087.0,72206.0,80071.0,-6.1,At Market,internal_quartiles
EMP00285,John,Davis,Customer Service,Help Desk Technician,New York,New York City,76637,63087.0,72206.0,80071.0,6.1,At Market,internal_quartiles
EMP00286,Mary,Johnston,Operations,Inventory Specialist,New York,New York City,58495,58011.0,61491.0,64608.0,-4.9,At Market,internal_quartiles
EMP00287,Yvonne,Chambers,Customer Service,Support Specialist,New York,New York City,62938,58703.0,61705.0,64849.0,2.0,At Market,internal_quartiles
EMP00288,Barbara,Hines,Customer Service,Help Desk Technician,West Virginia,Huntington,67455,63087.0,72206.0,80071.0,-6.6,At Market,internal_quartiles
EMP00289,Thomas,Pearson,Operations,Logistics Coordinator,New York,New York City,57243,59519.0,62932.0,66876.0,-9.0,At Market,internal_quartiles
EMP00290,Joshua,Shea,Marketing,Marketing Coordinator,New York,New York City,77791,63341.0,69022.0,74031.0,12.7,Above Market,internal_quartiles
EMP00291,Cynthia,Vasquez,Marketing,Marketing Manager,New York,New York City,94659,70000.0,105000.0,160000.0,-9.8,At Market,static
EMP00292,Theodore,Ortiz,Customer Service,Customer Service Representative,New York,New York City,70991,57893.0,61136.0,64448.0,16.1,Above Market,internal_quartiles
EMP00293,Elizabeth,Hodge,Sales,Sales Representative,New York,New York City,67107,62701.0,68153.0,74920.0,-1.5,At Market,internal_quartiles
EMP00294,Robert,Simpson,Operations,Logistics Coordinator,New York,New York City,67154,59519.0,62932.0,66876.0,6.7,At Market,internal_quartiles
EMP00295,Sierra,Cervantes,Operations,Inventory Specialist,New York,New York City,57452,58011.0,61491.0,64608.0,-6.6,At Market,internal_quartiles
EMP00296,Benjamin,Miller,Customer Service,Customer Service Representative,Illinois,Chicago,61258,57893.0,61136.0,64448.0,0.2,At Market,internal_quartiles
EMP00297,Marcus,Cordova,Sales,Sales Representative,New York,New York City,65222,62701.0,68153.0,74920.0,-4.3,At Market,internal_quartiles
EMP00298,Michelle,Bryan,Marketing,SEO Specialist,New York,New York City,76873,63882.0,72329.0,81352.0,6.3,At Market,internal_quartiles
EMP00299,Diane,Daniels,Sales,Sales Representative,New York,New York City,68800,62701.0,68153.0,74920.0,0.9,At Market,internal_quartiles
EMP00300,Brian,Stone,Operations,Operations Analyst,New York,New York City,79458,65500.0,73677.0,81564.0,7.8,At Market,internal_quartiles
EMP00301,Katherine,Garrett,Operations,Logistics Coordinator,North Carolina,Raleigh,53471,59519.0,62932.0,66876.0,-15.0,Below Market,internal_quartiles
EMP00302,Brett,Adams,Sales,Sales Representative,North Carolina,Charlotte,68009,62701.0,68153.0,74920.0,-0.2,At Market,internal_quartiles
EMP00303,Sara,Kim,Sales,Sales Representative,New York,New York City,68240,62701.0,68153.0,74920.0,0.1,At Market,internal_quartiles
EMP00304,Todd,Johnson,IT,System Administrator,New York,New York City,96095,76326.0,85660.0,93246.0,12.2,Above Market,internal_quartiles
EMP00305,Chelsea,Allen,Customer Service,Support Specialist,New York,New York City,66561,58703.0,61705.0,64849.0,7.9,At Market,internal_quartiles
EMP00306,Lance,Smith,Sales,Sales Consultant,New York,New York City,92568,76535.0,86126.0,94266.0,7.5,At Market,internal_quartiles
EMP00307,Christopher,Gay,Operations,Logistics Coordinator,Michigan,Grand Rapids,63038,59519.0,62932.0,66876.0,0.2,At Market,internal_quartiles
EMP00308,Daniel,Valentine,Operations,Inventory Specialist,New York,New York City,68256,58011.0,61491.0,64608.0,11.0,Above Market,internal_quartiles
EMP00309,Marilyn,Jimenez,Operations,Inventory Specialist,New York,New York City,66936,58011.0,61491.0,64608.0,8.9,At Market,internal_quartiles
EMP00310,Kelly,Thornton,Operations,Logistics Coordinator,New York,New York City,57549,59519.0,62932.0,66876.0,-8.6,At Market,internal_quartiles
EMP00311,Mary,Baird,Operations,Logistics Coordinator,New York,New York City,67506,59519.0,62932.0,66876.0,7.3,At Market,internal_quartiles
EMP00312,Stephen,Thomas,Sales,Sales Specialist,New York,New York City,57739,66553.0,75297.0,82716.0,-23.3,Below Market,internal_quartiles
EMP00313,Sandra,Romero,Operations,Logistics Coordinator,Pennsylvania,Philadelphia,61624,59519.0,62932.0,66876.0,-2.1,At Market,internal_quartiles
EMP00314,Derek,Jones,Customer Service,Support Specialist,Michigan,Detroit,67477,58703.0,61705.0,64849.0,9.4,At Market,internal_quartiles
EMP00315,Kristy,Perry,Operations,Inventory Specialist,New York,New York City,58948,58011.0,61491.0,64608.0,-4.1,At Market,internal_quartiles
EMP00316,Kristin,Adams,Customer Service,Help Desk Technician,Pennsylvania,Philadelphia,75839,63087.0,72206.0,80071.0,5.0,At Market,internal_quartiles
EMP00317,Justin,Evans,Operations,Logistics Coordinator,New York,New York City,70332,59519.0,62932.0,66876.0,11.8,Above Market,internal_quartiles
EMP00318,Bethany,Keller,Operations,Operations Analyst,West Virginia,Charleston,67285,65500.0,73677.0,81564.0,-8.7,At Market,internal_quartiles
EMP00319,Edgar,Ryan,IT,IT Support Specialist,New York,New York City,59936,58138.0,61217.0,64372.0,-2.1,At Market,internal_quartiles
EMP00320,Martin,Hines,Operations,Logistics Coordinator,New York,New York City,68848,59519.0,62932.0,66876.0,9.4,At Market,internal_quartiles
EMP00321,Stanley,Morris,Sales,Sales Representative,New York,New York City,66482,62701.0,68153.0,74920.0,-2.5,At Market,internal_quartiles
