employee_id,first_name,last_name,full_name,gender,birthdate,hiredate,termdate,department,job_title,state,city,education_level,salary,status,location,age,length_of_hire,attrition_risk_score,attrition_risk_label,top_factor_1,top_factor_2,top_factor_3,market_salary_mid,salary_vs_market_pct
EMP00142,Beverly,Terrell,Beverly Terrell,Female,1976-01-01,2020-01-15,,Customer Service,Customer Service Representative,Michigan,Warren,Bachelor,64159,Active,Branch,50,6,0.0,N/A,,,,,
EMP00143,Daniel,Hamilton,Daniel Hamilton,Male,1982-01-12,2022-10-10,2023-08-04,Sales,Sales Representative,New York,New York City,Bachelor,66358,Terminated,HQ,44,0,0.0,N/A,,,,,
EMP00144,Kristin,Graham,Kristin Graham,Female,1982-08-18,2017-07-18,,Operations,Inventory Specialist,Michigan,Warren,Bachelor,57185,Active,Branch,43,8,0.0,N/A,,,,,
EMP00145,Darrell,Lam,Darrell Lam,Female,1993-06-16,2016-03-14,,IT,IT Support Specialist,New York,New York City,Bachelor,57924,Active,HQ,32,10,0.0,N/A,,,,,
EMP00146,Jonathan,Fletcher,Jonathan Fletcher,Female,1971-06-05,2019-01-01,,Operations,Inventory Specialist,New York,New York City,Bachelor,57730,Active,HQ,54,7,0.0,N/A,,,,,
EMP00147,April,Drake,April Drake,Female,1975-10-15,2018-09-23,,Operations,Inventory Specialist,New York,New York City,High School,56753,Active,HQ,50,7,0.0,N/A,,,,,
EMP00148,Jennifer,Harmon,Jennifer Harmon,Male,1975-07-05,2021-09-18,,Sales,Sales Representative,New York,New York City,Bachelor,62015,Active,HQ,50,4,0.0,N/A,,,,,
EMP00149,James,Reynolds,James Reynolds,Male,1997-01-09,2017-09-15,,Operations,Operations Analyst,New York,New York City,Bachelor,82241,Active,HQ,29,8,0.0,N/A,,,,,
EMP00150,Samantha,Hanson,Samantha Hanson,Female,1983-01-24,2022-09-15,,Sales,Sales Consultant,New York,New York City,PhD,87980,Active,HQ,43,3,0.0,N/A,,,,,
EMP00151,Melanie,Cortez,Melanie Cortez,Female,1987-02-21,2022-04-27,,Sales,Sales Representative,New York,New York City,Bachelor,68240,Active,HQ,39,3,0.0,N/A,,,,,
EMP00152,William,Estrada,William Estrada,Male,1985-03-04,2019-05-07,,Operations,Operations Manager,New York,New York City,Bachelor,109148,Active,HQ,41,6,0.0,N/A,,,,,
EMP00153,Richard,Phillips,Richard Phillips,Female,2001-10-04,2016-02-19,,Operations,Operations Analyst,New York,New York City,Bachelor,77304,Active,HQ,24,10,0.0,N/A,,,,,
EMP00154,James,Ortega,James Ortega,Male,1980-11-09,2018-05-28,,Sales,Sales Specialist,New York,New York City,Bachelor,71634,Active,HQ,45,7,0.0,N/A,,,,,
EMP00155,Erica,Orr,Erica Orr,Male,1988-11-16,2017-08-28,2022-06-11,IT,IT Support Specialist,New York,New York City,Bachelor,73488,Terminated,HQ,37,4,0.0,N/A,,,,,
EMP00156,Ashley,Sullivan,Ashley Sullivan,Male,1982-10-07,2022-11-20,,Operations,Inventory Specialist,New York,New York City,High School,61678,Active,HQ,43,3,0.0,N/A,,,,,
EMP00157,Aaron,Mitchell,Aaron Mitchell,Female,1992-05-23,2018-06-16,,IT,Software Developer,New York,New York City,Bachelor,94594,Active,HQ,33,7,0.0,N/A,,,,,
EMP00158,Kristi,Lawson,Kristi Lawson,Male,1968-02-06,2017-05-06,,Operations,Inventory Specialist,Michigan,Detroit,Bachelor,76197,Active,Branch,58,8,0.0,N/A,,,,,
EMP00159,Steven,Ramos,Steven Ramos,Female,1995-05-16,2024-03-23,,Operations,Logistics Coordinator,New York,New York City,Bachelor,60859,Active,HQ,30,2,0.0,N/A,,,,,
EMP00160,William,Leon,William Leon,Female,1997-10-28,2018-11-06,2019-05-05,Marketing,Content Creator,New York,New York City,High School,52939,Terminated,HQ,28,0,0.0,N/A,,,,,
EMP00161,Jill,Hopkins,Jill Hopkins,Male,1993-08-13,2022-04-21,2024-09-06,Sales,Sales Specialist,New York,New York City,PhD,62230,Terminated,HQ,32,2,0.0,N/A,,,,,
EMP00162,Zachary,Schultz,Zachary Schultz,Male,1998-10-13,2023-05-11,2023-07-11,IT,IT Support Specialist,New York,New York City,Bachelor,68297,Terminated,HQ,27,0,0.0,N/A,,,,,
EMP00163,Clarence,Crane,Clarence Crane,Male,1999-10-13,2017-04-02,,Operations,Inventory Specialist,New York,New York City,High School,62190,Active,HQ,26,9,0.0,N/A,,,,,
EMP00164,Emily,Walker,Emily Walker,Female,1960-03-22,2018-03-19,,IT,Software Developer,North Carolina,Charlotte,Master,96606,Active,Branch,66,8,0.0,N/A,,,,,
EMP00165,Dylan,Williams,Dylan Williams,Male,1985-12-07,2022-07-04,,Operations,Inventory Specialist,New York,New York City,High School,55854,Active,HQ,40,3,0.0,N/A,,,,,
EMP00166,Cheryl,Mack,Cheryl Mack,Female,1996-09-17,2020-06-25,,Customer Service,Customer Service Representative,Ohio,Cleveland,Bachelor,54580,Active,Branch,29,5,0.0,N/A,,,,,
EMP00167,Robert,Soto,Robert Soto,Female,1998-05-04,2022-03-17,,Operations,Inventory Specialist,New York,New York City,Bachelor,58131,Active,HQ,27,4,0.0,N/A,,,,,
EMP00168,Jennifer,Cruz,Jennifer Cruz,Female,1972-07-20,2017-06-05,,Operations,Inventory Specialist,Ohio,Cincinnati,Bachelor,64260,Active,Branch,53,8,0.0,N/A,,,,,
EMP00169,John,Douglas,John Douglas,Female,1996-04-19,2017-01-03,,Customer Service,Help Desk Technician,Michigan,Grand Rapids,High School,63590,Active,Branch,29,9,0.0,N/A,,,,,
EMP00170,Patricia,Dalton,Patricia Dalton,Female,1971-08-04,2018-12-10,,Customer Service,Customer Service Representative,New York,New York City,High School,63956,Active,HQ,54,7,0.0,N/A,,,,,
EMP00171,Daniel,Coleman,Daniel Coleman,Male,1983-11-15,2017-03-10,2024-07-05,Marketing,Content Creator,Michigan,Warren,Bachelor,67857,Terminated,Branch,42,7,0.0,N/A,,,,,
EMP00172,Linda,Dominguez,Linda Dominguez,Female,1988-01-27,2022-06-30,,Customer Service,Customer Service Representative,New York,New York City,Bachelor,53458,Active,HQ,38,3,0.0,N/A,,,,,
EMP00173,Brent,Wright,Brent Wright,Male,1994-03-02,2022-11-26,,IT,System Administrator,New York,New York City,Master,68344,Active,HQ,32,3,0.0,N/A,,,,,
EMP00174,David,Anderson,David Anderson,Female,1985-06-27,2024-06-29,,Customer Service,Customer Service Manager,New York,New York City,Bachelor,67027,Active,HQ,40,1,0.0,N/A,,,,,
EMP00175,Elizabeth,Travis,Elizabeth Travis,Female,2002-11-17,2021-08-20,,Sales,Sales Representative,New York,New York City,Bachelor,66258,Active,HQ,23,4,0.0,N/A,,,,,
EMP00176,Logan,Fischer,Logan Fischer,Male,1971-07-24,2022-06-21,,Sales,Sales Representative,New York,New York City,Bachelor,64327,Active,HQ,54,3,0.0,N/A,,,,,
EMP00177,Cheyenne,Ball,Cheyenne Ball,Male,1981-10-23,2022-07-16,2023-12-01,IT,Software Developer,Michigan,Grand Rapids,Bachelor,91360,Terminated,Branch,44,1,0.0,N/A,,,,,
EMP00178,Ronald,Meadows,Ronald Meadows,Male,1973-10-28,2021-06-23,,Marketing,SEO Specialist,New York,New York City,Bachelor,73844,Active,HQ,52,4,0.0,N/A,,,,,
EMP00179,Phyllis,Manning,Phyllis Manning,Male,1997-07-15,2023-07-04,,Operations,Logistics Coordinator,New York,New York City,Bachelor,65413,Active,HQ,28,2,0.0,N/A,,,,,
EMP00180,Shannon,Walton,Shannon Walton,Male,1972-03-15,2020-11-22,,IT,Software Developer,New York,New York City,Bachelor,95493,Active,HQ,54,5,0.0,N/A,,,,,
EMP00181,Dana,Cannon,Dana Cannon,Male,1995-02-02,2019-07-22,2022-08-06,Sales,Sales Representative,Michigan,Grand Rapids,Bachelor,82548,Terminated,Branch,31,3,0.0,N/A,,,,,
EMP00182,Todd,Allen,Todd Allen,Female,1972-10-12,2020-06-19,,Finance,Financial Analyst,New York,New York City,Bachelor,95235,Active,HQ,53,5,0.0,N/A,,,,,
EMP00183,Chris,Mitchell,Chris Mitchell,Female,1962-10-29,2022-04-16,,Marketing,SEO Specialist,New York,New York City,Bachelor,81450,Active,HQ,63,3,0.0,N/A,,,,,
EMP00184,Matthew,Orozco,Matthew Orozco,Female,2001-10-14,2023-02-01,,Marketing,Content Creator,New York,New York City,Bachelor,58407,Active,HQ,24,3,0.0,N/A,,,,,
EMP00185,Devon,Hall,Devon Hall,Male,1969-06-04,2018-09-27,2021-07-08,Sales,Sales Representative,New York,New York City,Bachelor,81959,Terminated,HQ,56,2,0.0,N/A,,,,,
EMP00186,Eric,Lewis,Eric Lewis,Male,1968-09-02,2016-06-10,2021-12-05,Sales,Sales Specialist,New York,New York City,PhD,74105,Terminated,HQ,57,5,0.0,N/A,,,,,
EMP00187,Rick,Daniels,Rick Daniels,Male,1993-10-20,2023-06-11,2023-08-12,Customer Service,Help Desk Technician,New York,New York City,Bachelor,78079,Terminated,HQ,32,0,0.0,N/A,,,,,
EMP00188,Bryan,Wall,Bryan Wall,Male,1975-04-29,2024-05-31,,Customer Service,Customer Service Representative,Illinois,Naperville,High School,60685,Active,Branch,50,1,0.0,N/A,,,,,
EMP00189,Rebecca,Silva,Rebecca Silva,Male,1970-05-28,2022-09-28,,IT,System Administrator,New York,New York City,Master,91983,Active,HQ,55,3,0.0,N/A,,,,,
EMP00190,Andrew,Gilmore,Andrew Gilmore,Male,1983-11-26,2018-08-11,2019-07-02,Operations,Inventory Specialist,New York,New York City,Bachelor,68235,Terminated,HQ,42,0,0.0,N/A,,,,,
EMP00191,Omar,Smith,Omar Smith,Female,1972-06-02,2023-05-17,,Sales,Sales Consultant,New York,New York City,Master,96575,Active,HQ,53,2,0.0,N/A,,,,,
EMP00192,Kenneth,Price,Kenneth Price,Female,1981-02-06,2017-12-13,,Customer Service,Help Desk Technician,North Carolina,Charlotte,High School,80107,Active,Branch,45,8,0.0,N/A,,,,,
EMP00193,Stephanie,Barnes,Stephanie Barnes,Male,1987-06-10,2017-10-18,,Sales,Sales Manager,Illinois,Naperville,Master,111822,Active,Branch,38,8,0.0,N/A,,,,,
EMP00194,Jessica,Marsh,Jessica Marsh,Female,1973-06-26,2020-12-14,2021-12-06,Sales,Sales Consultant,New York,New York City,Bachelor,74894,Terminated,HQ,52,0,0.0,N/A,,,,,
EMP00195,Jeffrey,Robinson,Jeffrey Robinson,Male,1983-09-16,2015-06-19,2018-03-09,Customer Service,Customer Service Representative,New York,New York City,Bachelor,68170,Terminated,HQ,42,2,0.0,N/A,,,,,
EMP00196,Todd,Price,Todd Price,Male,1986-04-23,2017-09-17,,IT,IT Support Specialist,Michigan,Detroit,High School,58120,Active,Branch,39,8,0.0,N/A,,,,,
EMP00197,Erin,Powell,Erin Powell,Male,1992-02-02,2023-03-06,2023-02-09,Sales,Sales Consultant,New York,New York City,Master,69351,Terminated,HQ,34,0,0.0,N/A,,,,,
EMP00198,Mary,Calhoun,Mary Calhoun,Female,1980-05-16,2015-08-30,2020-11-06,Operations,Inventory Specialist,New York,New York City,Bachelor,63090,Terminated,HQ,45,5,0.0,N/A,,,,,
EMP00199,Amanda,Meadows,Amanda Meadows,Female,1969-09-08,2022-08-18,,Finance,Accountant,North Carolina,Charlotte,Bachelor,66590,Active,Branch,56,3,0.0,N/A,,,,,
EMP00200,Anne,Johnson,Anne Johnson,Male,1960-07-07,2022-09-07,2023-06-03,IT,Software Developer,New York,New York City,Bachelor,94979,Terminated,HQ,65,0,0.0,N/A,,,,,
EMP00201,Roy,Camacho,Roy Camacho,Female,1966-04-15,2019-03-12,2019-08-09,Customer Service,Support Specialist,New York,New York City,Bachelor,68030,Terminated,HQ,59,0,0.0,N/A,,,,,
EMP00202,Brent,Gray,Brent Gray,Female,1989-08-19,2017-03-24,2023-12-12,Marketing,Content Creator,Michigan,Detroit,Bachelor,55734,Terminated,Branch,36,6,0.0,N/A,,,,,
EMP00203,Shawn,Rogers,Shawn Rogers,Female,1969-05-26,2022-12-08,2023-06-06,Sales,Sales Representative,Pennsylvania,Philadelphia,Bachelor,65009,Terminated,Branch,56,0,0.0,N/A,,,,,
EMP00204,Nicholas,Walton,Nicholas Walton,Female,1990-04-07,2020-11-19,,Sales,Sales Specialist,Michigan,Grand Rapids,PhD,73797,Active,Branch,35,5,0.0,N/A,,,,,
EMP00205,Robert,Conley,Robert Conley,Female,1961-10-18,2018-07-02,,Customer Service,Customer Service Representative,New York,New York City,Bachelor,59391,Active,HQ,64,7,0.0,N/A,,,,,
EMP00206,Andrew,Ryan,Andrew Ryan,Male,1977-12-08,2018-05-16,2018-12-11,Sales,Sales Consultant,New York,New York City,Bachelor,95438,Terminated,HQ,48,0,0.0,N/A,,,,,
EMP00207,Jeffrey,Jones,Jeffrey Jones,Female,1992-01-31,2018-09-11,2019-10-03,Marketing,Marketing Coordinator,New York,New York City,Bachelor,52863,Terminated,HQ,34,1,0.0,N/A,,,,,
EMP00208,Billy,Johnson,Billy Johnson,Female,1976-11-04,2017-04-07,,Sales,Sales Representative,Pennsylvania,Philadelphia,Bachelor,59645,Active,Branch,49,8,0.0,N/A,,,,,
EMP00209,James,Smith,James Smith,Female,1990-04-24,2022-03-01,,IT,System Administrator,New York,New York City,Master,72411,Active,HQ,35,4,0.0,N/A,,,,,
EMP00210,John,Wells,John Wells,Female,1980-08-02,2024-02-14,2024-12-08,Sales,Sales Consultant,North Carolina,Charlotte,Master,92457,Terminated,Branch,45,0,0.0,N/A,,,,,
EMP00211,Anne,Robinson,Anne Robinson,Female,1962-09-03,2018-09-29,,Customer Service,Customer Service Representative,New York,New York City,Bachelor,64737,Active,HQ,63,7,0.0,N/A,,,,,
EMP00212,Jonathan,Wood,Jonathan Wood,Female,1980-06-09,2016-08-23,,Customer Service,Help Desk Technician,New York,New York City,Bachelor,78322,Active,HQ,45,9,0.0,N/A,,,,,
EMP00213,Catherine,Adkins,Catherine Adkins,Male,1996-03-25,2017-02-14,2024-08-11,Operations,Inventory Specialist,New York,New York City,Bachelor,63371,Terminated,HQ,30,7,0.0,N/A,,,,,
EMP00214,Kimberly,Martin,Kimberly Martin,Female,1994-02-21,2016-04-30,,Operations,Inventory Specialist,New York,New York City,High School,61038,Active,HQ,32,9,0.0,N/A,,,,,
EMP00215,Daniel,Johnson,Daniel Johnson,Male,1990-12-09,2019-05-02,,IT,Software Developer,New York,New York City,Master,102531,Active,HQ,35,6,0.0,N/A,,,,,
EMP00216,Barbara,Odonnell,Barbara Odonnell,Male,1996-11-13,2024-05-25,,Marketing,Marketing Coordinator,Illinois,Chicago,Bachelor,72436,Active,Branch,29,1,0.0,N/A,,,,,
EMP00217,Randy,Espinoza,Randy Espinoza,Male,1996-03-22,2016-01-30,,Sales,Sales Representative,Ohio,Cleveland,Bachelor,62740,Active,Branch,30,10,0.0,N/A,,,,,
EMP00218,Brittany,Rivas,Brittany Rivas,Male,1986-04-03,2016-04-04,2016-01-10,Finance,Accountant,New York,New York City,Bachelor,71374,Terminated,HQ,40,0,0.0,N/A,,,,,
EMP00219,Curtis,Barton,Curtis Barton,Female,1989-07-03,2017-11-27,,Marketing,Content Creator,New York,New York City,High School,53525,Active,HQ,36,8,0.0,N/A,,,,,
EMP00220,Gabrielle,Trujillo,Gabrielle Trujillo,Female,1970-04-30,2018-11-05,2019-04-05,Customer Service,Support Specialist,New York,New York City,Bachelor,57059,Terminated,HQ,55,0,0.0,N/A,,,,,
EMP00221,Tonya,Patton,Tonya Patton,Female,1999-05-26,2021-05-15,2021-11-11,Customer Service,Help Desk Technician,New York,New York City,High School,81281,Terminated,HQ,26,0,0.0,N/A,,,,,
EMP00222,Amanda,Stanley,Amanda Stanley,Male,1973-05-26,2018-01-27,,Sales,Sales Representative,New York,New York City,Bachelor,77133,Active,HQ,52,8,0.0,N/A,,,,,
EMP00223,William,Peterson,William Peterson,Male,1977-01-27,2018-11-25,,Operations,Logistics Coordinator,Illinois,Chicago,Bachelor,59761,Active,Branch,49,7,0.0,N/A,,,,,
EMP00224,Robert,Henry,Robert Henry,Male,1970-04-05,2016-06-17,,Customer Service,Help Desk Technician,New York,New York City,High School,69063,Active,HQ,55,9,0.0,N/A,,,,,
EMP00225,Susan,Reid,Susan Reid,Male,1977-10-31,2021-11-18,,IT,System Administrator,New York,New York City,Master,89816,Active,HQ,48,4,0.0,N/A,,,,,
EMP00226,Steve,Hernandez,Steve Hernandez,Male,1993-10-30,2017-03-10,,Finance,Accounts Payable Specialist,Ohio,Columbus,Bachelor,61703,Active,Branch,32,9,0.0,N/A,,,,,
EMP00227,Jessica,Sheppard,Jessica Sheppard,Female,1973-12-21,2017-04-15,,Finance,Accountant,New York,New York City,Bachelor,87080,Active,HQ,52,8,0.0,N/A,,,,,
EMP00228,Christina,Gillespie,Christina Gillespie,Male,1964-01-12,2019-10-28,,Customer Service,Help Desk Technician,New York,New York City,Bachelor,66381,Active,HQ,62,6,0.0,N/A,,,,,
EMP00229,Timothy,Graham,Timothy Graham,Female,1981-06-16,2022-10-11,2023-09-04,Operations,Inventory Specialist,New York,New York City,High School,57499,Terminated,HQ,44,0,0.0,N/A,,,,,
EMP00230,Brittany,Morris,Brittany Morris,Female,1975-02-10,2016-04-05,2024-01-04,Operations,Inventory Specialist,New York,New York City,Bachelor,56166,Terminated,HQ,51,7,0.0,N/A,,,,,
EMP00231,Mariah,Miller,Mariah Miller,Male,1997-09-07,2020-12-08,,Sales,Sales Representative,New York,New York City,Bachelor,82595,Active,HQ,28,5,0.0,N/A,,,,,
EMP00232,Shannon,Christensen,Shannon Christensen,Male,1996-04-01,2020-08-09,,Operations,Inventory Specialist,New York,New York City,High School,62555,Active,HQ,30,5,0.0,N/A,,,,,
EMP00233,Cheryl,Gray,Cheryl Gray,Female,1961-03-16,2023-01-12,2023-11-07,Operations,Inventory Specialist,Michigan,Warren,Bachelor,65121,Terminated,Branch,65,0,0.0,N/A,,,,,
EMP00234,Troy,Nguyen,Troy Nguyen,Male,1992-07-02,2017-07-09,2018-05-01,Marketing,Marketing Coordinator,New York,New York City,Bachelor,73622,Terminated,HQ,33,0,0.0,N/A,,,,,
EMP00235,Jason,Salinas,Jason Salinas,Female,1966-11-29,2024-05-12,2024-08-11,Finance,Financial Analyst,New York,New York City,PhD,107609,Terminated,HQ,59,0,0.0,N/A,,,,,
EMP00236,Joshua,Carlson,Joshua Carlson,Female,1999-07-16,2022-12-08,2023-06-06,IT,IT Support Specialist,New York,New York City,High School,55096,Terminated,HQ,26,0,0.0,N/A,,,,,
EMP00237,Joshua,Smith,Joshua Smith,Female,1986-12-19,2020-03-15,,Operations,Operations Analyst,New York,New York City,Bachelor,69793,Active,HQ,39,6,0.0,N/A,,,,,
EMP00238,Christopher,Cortez,Christopher Cortez,Female,1982-07-18,2020-07-08,,IT,Software Developer,Michigan,Detroit,Bachelor,102129,Active,Branch,43,5,0.0,N/A,,,,,
EMP00239,Angela,Allen,Angela Allen,Male,1986-05-27,2021-07-04,,IT,System Administrator,New York,New York City,Master,67886,Active,HQ,39,4,0.0,N/A,,,,,
EMP00240,Debbie,Henry,Debbie Henry,Female,1983-11-24,2018-11-03,2019-02-05,Operations,Operations Analyst,New York,New York City,Bachelor,71889,Terminated,HQ,42,0,0.0,N/A,,,,,
EMP00241,Andre,Phillips,Andre Phillips,Female,1972-10-30,2024-06-06,2024-03-12,Customer Service,Customer Service Representative,New York,New York City,High School,62790,Terminated,HQ,53,0,0.0,N/A,,,,,
EMP00242,Heather,Torres,Heather Torres,Female,1976-07-29,2020-08-13,2021-09-02,Operations,Logistics Coordinator,New York,New York City,Bachelor,58167,Terminated,HQ,49,1,0.0,N/A,,,,,
EMP00243,Miguel,Tran,Miguel Tran,Female,1999-08-07,2022-05-14,2022-10-11,Customer Service,Support Specialist,New York,New York City,High School,59713,Terminated,HQ,26,0,0.0,N/A,,,,,
EMP00244,Ronald,Reese,Ronald Reese,Male,1972-12-05,2019-05-09,2019-05-11,Operations,Logistics Coordinator,New York,New York City,Bachelor,63660,Terminated,HQ,53,0,0.0,N/A,,,,,
EMP00245,Michael,Chavez,Michael Chavez,Female,1981-02-28,2018-04-30,,Operations,Inventory Specialist,New York,New York City,Bachelor,55713,Active,HQ,45,7,0.0,N/A,,,,,
EMP00246,John,Martinez,John Martinez,Male,1990-07-07,2016-03-15,,Customer Service,Help Desk Technician,New York,New York City,Bachelor,78805,Active,HQ,35,10,0.0,N/A,,,,,
EMP00247,Leslie,Newton,Leslie Newton,Female,1978-07-11,2022-10-24,,Sales,Sales Representative,New York,New York City,Bachelor,60912,Active,HQ,47,3,0.0,N/A,,,,,
EMP00248,Hannah,Lee,Hannah Lee,Male,1980-10-08,2017-10-14,2018-11-04,Operations,Inventory Specialist,New York,New York City,High School,66240,Terminated,HQ,45,1,0.0,N/A,,,,,
EMP00249,Todd,Hardy,Todd Hardy,Male,1990-04-27,2016-10-22,,Customer Service,Support Specialist,New York,New York City,High School,60280,Active,HQ,35,9,0.0,N/A,,,,,
EMP00250,Alicia,Campbell,Alicia Campbell,Male,1989-03-28,2024-02-09,2024-07-08,Customer Service,Customer Service Representative,New York,New York City,Bachelor,64287,Terminated,HQ,37,0,0.0,N/A,,,,,
EMP00251,Marissa,Phillips,Marissa Phillips,Male,1983-02-05,2023-05-21,,Sales,Sales Specialist,New York,New York City,Master,66781,Active,HQ,43,2,0.0,N/A,,,,,
EMP00252,Harry,Smith,Harry Smith,Male,1970-07-26,2019-07-27,,Sales,Sales Representative,New York,New York City,Bachelor,84094,Active,HQ,55,6,0.0,N/A,,,,,
EMP00253,David,Williams,David Williams,Female,1971-07-18,2018-01-22,,Sales,Sales Representative,New York,New York City,Bachelor,66981,Active,HQ,54,8,0.0,N/A,,,,,
EMP00254,Angela,Terry,Angela Terry,Female,1978-08-22,2022-02-19,,Customer Service,Help Desk Technician,New York,New York City,Bachelor,78546,Active,HQ,47,4,0.0,N/A,,,,,
EMP00255,Dana,Mullins,Dana Mullins,Male,1965-07-19,2017-02-09,,Operations,Logistics Coordinator,Virginia,Richmond,Bachelor,64019,Active,Branch,60,9,0.0,N/A,,,,,
EMP00256,Monique,Andrews,Monique Andrews,Male,1984-12-25,2016-07-01,2021-11-04,Sales,Sales Representative,New York,New York City,Bachelor,80980,Terminated,HQ,41,5,0.0,N/A,,,,,
EMP00257,Timothy,Peterson,Timothy Peterson,Female,1991-07-21,2022-01-20,,Sales,Sales Representative,West Virginia,Charleston,Bachelor,58242,Active,Branch,34,4,0.0,N/A,,,,,
EMP00258,Johnny,Hensley,Johnny Hensley,Female,1986-08-03,2020-02-14,2023-03-07,IT,Software Developer,New York,New York City,Master,95432,Terminated,HQ,39,3,0.0,N/A,,,,,
EMP00259,Lynn,Morales,Lynn Morales,Male,1966-07-31,2019-01-29,2021-08-09,Customer Service,Support Specialist,New York,New York City,Bachelor,72036,Terminated,HQ,59,2,0.0,N/A,,,,,
EMP00260,Barbara,Parks,Barbara Parks,Female,1980-12-26,2020-02-28,,Sales,Sales Representative,New York,New York City,Bachelor,69216,Active,HQ,45,6,0.0,N/A,,,,,
EMP00261,Edward,Hart,Edward Hart,Male,1978-07-24,2022-04-28,,Customer Service,Customer Service Representative,Illinois,Chicago,Bachelor,63344,Active,Branch,47,3,0.0,N/A,,,,,
EMP00262,Christopher,Wright,Christopher Wright,Male,1980-09-12,2018-08-04,,Marketing,Content Creator,North Carolina,Raleigh,Bachelor,63342,Active,Branch,45,7,0.0,N/A,,,,,
EMP00263,Kathy,Obrien,Kathy Obrien,Male,2000-05-30,2017-11-04,2019-04-02,Customer Service,Customer Service Representative,Michigan,Grand Rapids,Bachelor,67818,Terminated,Branch,25,1,0.0,N/A,,,,,
EMP00264,Christine,Rowe,Christine Rowe,Male,1960-12-19,2022-05-28,,Customer Service,Customer Service Representative,New York,New York City,Bachelor,74416,Active,HQ,65,3,0.0,N/A,,,,,
EMP00265,Shannon,Ramos,Shannon Ramos,Female,1992-09-09,2017-12-01,,Customer Service,Customer Service Representative,New York,New York City,High School,59823,Active,HQ,33,8,0.0,N/A,,,,,
EMP00266,Brianna,Patterson,Brianna Patterson,Male,1974-11-23,2017-08-09,2018-05-02,Marketing,Marketing Coordinator,New York,New York City,Bachelor,77963,Terminated,HQ,51,0,0.0,N/A,,,,,
