employee_id,first_name,last_name,department,job_title,state,review_date,review_year,performance,score,yoy_delta
EMP00087,Dorothy,Tucker,Marketing,SEO Specialist,New York,2021-12-31,2021,Poor,1.0,
EMP00087,Dorothy,Tucker,Marketing,SEO Specialist,New York,2022-12-31,2022,Poor,1.0,0.0
EMP00087,Dorothy,Tucker,Marketing,SEO Specialist,New York,2023-12-31,2023,Poor,1.0,0.0
EMP00088,Kenneth,Novak,Customer Service,Customer Service Representative,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP00088,Kenneth,Novak,Customer Service,Customer Service Representative,New York,2022-12-31,2022,Satisfactory,2.7,0.3
EMP00088,Kenneth,Novak,Customer Service,Customer Service Representative,New York,2023-12-31,2023,Needs Improvement,2.0,-0.7
EMP00089,Jill,Brown,Marketing,Content Creator,New York,2021-12-31,2021,Satisfactory,3.4,
EMP00089,Jill,Brown,Marketing,Content Creator,New York,2022-12-31,2022,Good,3.7,0.3
EMP00089,Jill,Brown,Marketing,Content Creator,New York,2023-12-31,2023,Good,4.0,0.3
EMP00090,Brian,Silva,Operations,Logistics Coordinator,New York,2021-12-31,2021,Good,4.4,
EMP00090,Brian,Silva,Operations,Logistics Coordinator,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP00090,Brian,Silva,Operations,Logistics Coordinator,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP00091,Samantha,Schmidt,Customer Service,Support Specialist,New York,2021-12-31,2021,Satisfactory,3.4,
EMP00091,Samantha,Schmidt,Customer Service,Support Specialist,New York,2022-12-31,2022,Good,3.7,0.3
EMP00091,Samantha,Schmidt,Customer Service,Support Specialist,New York,2023-12-31,2023,Good,4.0,0.3
EMP00092,Susan,Miller,HR,HR Coordinator,New York,2021-12-31,2021,Good,4.4,
EMP00092,Susan,Miller,HR,HR Coordinator,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP00092,Susan,Miller,HR,HR Coordinator,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP00093,Casey,Jones,Customer Service,Help Desk Technician,New York,2021-12-31,2021,Good,4.4,
EMP00093,Casey,Jones,Customer Service,Help Desk Technician,New York,2022-12-31,2022,Good,3.7,-0.7
EMP00093,Casey,Jones,Customer Service,Help Desk Technician,New York,2023-12-31,2023,Good,4.0,0.3
EMP00094,Joe,Wilson,Sales,Sales Representative,New York,2021-12-31,2021,Poor,1.0,
EMP00094,Joe,Wilson,Sales,Sales Representative,New York,2022-12-31,2022,Poor,1.0,0.0
EMP00094,Joe,Wilson,Sales,Sales Representative,New York,2023-12-31,2023,Poor,1.0,0.0
EMP00095,Ashley,Riley,Sales,Sales Consultant,New York,2021-12-31,2021,Poor,1.0,
EMP00095,Ashley,Riley,Sales,Sales Consultant,New York,2022-12-31,2022,Poor,1.0,0.0
EMP00095,Ashley,Riley,Sales,Sales Consultant,New York,2023-12-31,2023,Poor,1.0,0.0
EMP00096,Christine,Barnes,Operations,Inventory Specialist,New York,2021-12-31,2021,Satisfactory,3.4,
EMP00096,Christine,Barnes,Operations,Inventory Specialist,New York,2022-12-31,2022,Excellent,4.7,1.3
EMP00096,Christine,Barnes,Operations,Inventory Specialist,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP00097,Annette,Stewart,Sales,Sales Representative,New York,2021-12-31,2021,Poor,1.0,
EMP00097,Annette,Stewart,Sales,Sales Representative,New York,2022-12-31,2022,Poor,1.0,0.0
EMP00097,Annette,Stewart,Sales,Sales Representative,New York,2023-12-31,2023,Poor,1.0,0.0
EMP00098,James,Moran,Marketing,Marketing Coordinator,New York,2021-12-31,2021,Poor,1.4,
EMP00098,James,Moran,Marketing,Marketing Coordinator,New York,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP00098,James,Moran,Marketing,Marketing Coordinator,New York,2023-12-31,2023,Poor,1.0,-0.7
EMP00099,Joseph,Anderson,IT,Software Developer,New York,2021-12-31,2021,Poor,1.0,
EMP00099,Joseph,Anderson,IT,Software Developer,New York,2022-12-31,2022,Poor,1.0,0.0
EMP00099,Joseph,Anderson,IT,Software Developer,New York,2023-12-31,2023,Poor,1.0,0.0
EMP00100,Kevin,Stewart,IT,Software Developer,New York,2021-12-31,2021,Good,4.4,
EMP00100,Kevin,Stewart,IT,Software Developer,New York,2022-12-31,2022,Excellent,5.0,0.6
EMP00100,Kevin,Stewart,IT,Software Developer,New York,2023-12-31,2023,Excellent,5.0,0.0
EMP00101,Shari,Smith,Operations,Operations Analyst,Michigan,2021-12-31,2021,Good,4.4,
EMP00101,Shari,Smith,Operations,Operations Analyst,Michigan,2022-12-31,2022,Excellent,5.0,0.6
EMP00101,Shari,Smith,Operations,Operations Analyst,Michigan,2023-12-31,2023,Good,4.0,-1.0
EMP00102,Yolanda,Ferrell,Operations,Operations Analyst,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP00102,Yolanda,Ferrell,Operations,Operations Analyst,New York,2022-12-31,2022,Satisfactory,2.7,0.3
EMP00102,Yolanda,Ferrell,Operations,Operations Analyst,New York,2023-12-31,2023,Satisfactory,3.0,0.3
EMP00103,Amanda,Wagner,IT,Software Developer,New York,2021-12-31,2021,Excellent,5.0,
EMP00103,Amanda,Wagner,IT,Software Developer,New York,2022-12-31,2022,Excellent,4.7,-0.3
EMP00103,Amanda,Wagner,IT,Software Developer,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP00104,Sarah,Ibarra,Customer Service,Help Desk Technician,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP00104,Sarah,Ibarra,Customer Service,Help Desk Technician,New York,2022-12-31,2022,Satisfactory,2.7,0.3
EMP00104,Sarah,Ibarra,Customer Service,Help Desk Technician,New York,2023-12-31,2023,Satisfactory,3.0,0.3
EMP00105,John,Mitchell,Finance,Accountant,Michigan,2021-12-31,2021,Needs Improvement,2.4,
EMP00105,John,Mitchell,Finance,Accountant,Michigan,2022-12-31,2022,Satisfactory,2.7,0.3
EMP00105,John,Mitchell,Finance,Accountant,Michigan,2023-12-31,2023,Good,4.0,1.3
EMP00106,Martha,Warner,Sales,Sales Consultant,New York,2021-12-31,2021,Poor,1.4,
EMP00106,Martha,Warner,Sales,Sales Consultant,New York,2022-12-31,2022,Good,3.7,2.3
EMP00106,Martha,Warner,Sales,Sales Consultant,New York,2023-12-31,2023,Needs Improvement,2.0,-1.7
EMP00107,Tonya,Roman,Customer Service,Customer Service Representative,Michigan,2021-12-31,2021,Good,4.4,
EMP00107,Tonya,Roman,Customer Service,Customer Service Representative,Michigan,2022-12-31,2022,Excellent,4.7,0.3
EMP00107,Tonya,Roman,Customer Service,Customer Service Representative,Michigan,2023-12-31,2023,Excellent,5.0,0.3
EMP00108,Alan,Montoya,Marketing,Content Creator,Virginia,2021-12-31,2021,Good,4.4,
EMP00108,Alan,Montoya,Marketing,Content Creator,Virginia,2022-12-31,2022,Excellent,4.7,0.3
EMP00108,Alan,Montoya,Marketing,Content Creator,Virginia,2023-12-31,2023,Excellent,5.0,0.3
EMP00109,Sarah,Garcia,IT,System Administrator,Michigan,2021-12-31,2021,Poor,1.0,
EMP00109,Sarah,Garcia,IT,System Administrator,Michigan,2022-12-31,2022,Poor,1.0,0.0
EMP00109,Sarah,Garcia,IT,System Administrator,Michigan,2023-12-31,2023,Poor,1.0,0.0
EMP00110,Dennis,Wilson,Sales,Sales Representative,New York,2021-12-31,2021,Satisfactory,3.4,
EMP00110,Dennis,Wilson,Sales,Sales Representative,New York,2022-12-31,2022,Good,3.7,0.3
EMP00110,Dennis,Wilson,Sales,Sales Representative,New York,2023-12-31,2023,Good,4.0,0.3
EMP00111,Julia,Moore,IT,System Administrator,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP00111,Julia,Moore,IT,System Administrator,New York,2022-12-31,2022,Satisfactory,2.7,0.3
EMP00111,Julia,Moore,IT,System Administrator,New York,2023-12-31,2023,Excellent,5.0,2.3
EMP00112,Cassandra,Robbins,Customer Service,Customer Service Representative,Pennsylvania,2021-12-31,2021,Good,4.4,
EMP00112,Cassandra,Robbins,Customer Service,Customer Service Representative,Pennsylvania,2022-12-31,2022,Excellent,4.7,0.3
EMP00112,Cassandra,Robbins,Customer Service,Customer Service Representative,Pennsylvania,2023-12-31,2023,Excellent,5.0,0.3
EMP00113,Grace,Farrell,Operations,Inventory Specialist,Michigan,2021-12-31,2021,Good,4.4,
EMP00113,Grace,Farrell,Operations,Inventory Specialist,Michigan,2022-12-31,2022,Good,3.7,-0.7
EMP00113,Grace,Farrell,Operations,Inventory Specialist,Michigan,2023-12-31,2023,Good,4.0,0.3
EMP00114,Tracy,Whitehead,Operations,Inventory Specialist,New York,2021-12-31,2021,Poor,1.4,
EMP00114,Tracy,Whitehead,Operations,Inventory Specialist,New York,2022-12-31,2022,Poor,1.0,-0.4
EMP00114,Tracy,Whitehead,Operations,Inventory Specialist,New York,2023-12-31,2023,Poor,1.0,0.0
EMP00115,Brent,Walters,HR,Recruiter,New York,2021-12-31,2021,Satisfactory,3.4,
EMP00115,Brent,Walters,HR,Recruiter,New York,2022-12-31,2022,Good,3.7,0.3
EMP00115,Brent,Walters,HR,Recruiter,New York,2023-12-31,2023,Good,4.0,0.3
EMP00116,Joshua,Smith,Sales,Sales Manager,Illinois,2021-12-31,2021,Satisfactory,3.4,
EMP00116,Joshua,Smith,Sales,Sales Manager,Illinois,2022-12-31,2022,Good,3.7,0.3
EMP00116,Joshua,Smith,Sales,Sales Manager,Illinois,2023-12-31,2023,Satisfactory,3.0,-0.7
EMP00117,David,Whitney,Customer Service,Help Desk Technician,New York,2021-12-31,2021,Poor,1.4,
EMP00117,David,Whitney,Customer Service,Help Desk Technician,New York,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP00117,David,Whitney,Customer Service,Help Desk Technician,New York,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP00118,Joyce,Arnold,Customer Service,Support Specialist,Michigan,2021-12-31,2021,Needs Improvement,2.4,
EMP00118,Joyce,Arnold,Customer Service,Support Specialist,Michigan,2022-12-31,2022,Good,3.7,1.3
EMP00118,Joyce,Arnold,Customer Service,Support Specialist,Michigan,2023-12-31,2023,Needs Improvement,2.0,-1.7
EMP00119,Ann,Rodriguez,Operations,Inventory Specialist,Michigan,2021-12-31,2021,Poor,1.4,
EMP00119,Ann,Rodriguez,Operations,Inventory Specialist,Michigan,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP00119,Ann,Rodriguez,Operations,Inventory Specialist,Michigan,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP00120,Hannah,Hernandez,Customer Service,Support Specialist,New York,2021-12-31,2021,Good,4.4,
EMP00120,Hannah,Hernandez,Customer Service,Support Specialist,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP00120,Hannah,Hernandez,Customer Service,Support Specialist,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP00121,Mary,Aguilar,Customer Service,Support Specialist,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP00121,Mary,Aguilar,Customer Service,Support Specialist,New York,2022-12-31,2022,Needs Improvement,1.7,-0.7
EMP00121,Mary,Aguilar,Customer Service,Support Specialist,New York,2023-12-31,2023,Good,4.0,2.3
EMP00122,Russell,Williams,HR,Recruiter,New York,2021-12-31,2021,Poor,1.4,
EMP00122,Russell,Williams,HR,Recruiter,New York,2022-12-31,2022,Poor,1.0,-0.4
EMP00122,Russell,Williams,HR,Recruiter,New York,2023-12-31,2023,Needs Improvement,2.0,1.0
EMP00123,Rachel,Flynn,Customer Service,Help Desk Technician,North Carolina,2021-12-31,2021,Satisfactory,3.4,
EMP00123,Rachel,Flynn,Customer Service,Help Desk Technician,North Carolina,2022-12-31,2022,Excellent,4.7,1.3
EMP00123,Rachel,Flynn,Customer Service,Help Desk Technician,North Carolina,2023-12-31,2023,Good,4.0,-0.7
EMP00124,Bill,Howard,Marketing,Marketing Coordinator,New York,2021-12-31,2021,Poor,1.4,
EMP00124,Bill,Howard,Marketing,Marketing Coordinator,New York,2022-12-31,2022,Good,3.7,2.3
EMP00124,Bill,Howard,Marketing,Marketing Coordinator,New York,2023-12-31,2023,Good,4.0,0.3
EMP00125,John,Garcia,Finance,Financial Analyst,North Carolina,2021-12-31,2021,Needs Improvement,2.4,
EMP00125,John,Garcia,Finance,Financial Analyst,North Carolina,2022-12-31,2022,Satisfactory,2.7,0.3
EMP00125,John,Garcia,Finance,Financial Analyst,North Carolina,2023-12-31,2023,Satisfactory,3.0,0.3
EMP00126,Anita,Baxter,Customer Service,Customer Service Representative,Ohio,2021-12-31,2021,Needs Improvement,2.4,
EMP00126,Anita,Baxter,Customer Service,Customer Service Representative,Ohio,2022-12-31,2022,Satisfactory,2.7,0.3
EMP00126,Anita,Baxter,Customer Service,Customer Service Representative,Ohio,2023-12-31,2023,Satisfactory,3.0,0.3
EMP00127,Kara,Frost,Sales,Sales Representative,New York,2021-12-31,2021,Poor,1.4,
EMP00127,Kara,Frost,Sales,Sales Representative,New York,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP00127,Kara,Frost,Sales,Sales Representative,New York,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP00128,Michelle,Cherry,Marketing,Content Creator,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP00128,Michelle,Cherry,Marketing,Content Creator,New York,2022-12-31,2022,Needs Improvement,1.7,-0.7
EMP00128,Michelle,Cherry,Marketing,Content Creator,New York,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP00129,Gregory,Gutierrez,Operations,Logistics Coordinator,New York,2021-12-31,2021,Poor,1.4,
EMP00129,Gregory,Gutierrez,Operations,Logistics Coordinator,New York,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP00129,Gregory,Gutierrez,Operations,Logistics Coordinator,New York,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP00130,Jill,Cook,Customer Service,Customer Service Representative,New York,2021-12-31,2021,Poor,1.4,
EMP00130,Jill,Cook,Customer Service,Customer Service Representative,New York,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP00130,Jill,Cook,Customer Service,Customer Service Representative,New York,2023-12-31,2023,Poor,1.0,-0.7
EMP00131,Robert,Santiago,Sales,Sales Specialist,New York,2021-12-31,2021,Poor,1.4,
EMP00131,Robert,Santiago,Sales,Sales Specialist,New York,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP00131,Robert,Santiago,Sales,Sales Specialist,New York,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP00132,Lisa,Adams,Customer Service,Help Desk Technician,New York,2021-12-31,2021,Poor,1.4,
EMP00132,Lisa,Adams,Customer Service,Help Desk Technician,New York,2022-12-31,2022,Poor,1.0,-0.4
EMP00132,Lisa,Adams,Customer Service,Help Desk Technician,New York,2023-12-31,2023,Poor,1.0,0.0
EMP00133,Jacqueline,Reyes,Operations,Logistics Coordinator,New York,2021-12-31,2021,Poor,1.0,
EMP00133,Jacqueline,Reyes,Operations,Logistics Coordinator,New York,2022-12-31,2022,Poor,1.0,0.0
EMP00133,Jacqueline,Reyes,Operations,Logistics Coordinator,New York,2023-12-31,2023,Poor,1.0,0.0
EMP00134,Michele,Walker,Sales,Sales Representative,New York,2021-12-31,2021,Poor,1.4,
EMP00134,Michele,Walker,Sales,Sales Representative,New York,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP00134,Michele,Walker,Sales,Sales Representative,New York,2023-12-31,2023,Poor,1.0,-0.7
EMP00135,Samantha,Bailey,Operations,Inventory Specialist,New York,2021-12-31,2021,Good,4.4,
EMP00135,Samantha,Bailey,Operations,Inventory Specialist,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP00135,Samantha,Bailey,Operations,Inventory Specialist,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP00136,Laura,Perez,Sales,Sales Consultant,New York,2021-12-31,2021,Satisfactory,3.4,
EMP00136,Laura,Perez,Sales,Sales Consultant,New York,2022-12-31,2022,Satisfactory,2.7,-0.7
EMP00136,Laura,Perez,Sales,Sales Consultant,New York,2023-12-31,2023,Satisfactory,3.0,0.3
EMP00137,Donna,Ross,Sales,Sales Representative,New York,2021-12-31,2021,Excellent,5.0,
EMP00137,Donna,Ross,Sales,Sales Representative,New York,2022-12-31,2022,Excellent,4.7,-0.3
EMP00137,Donna,Ross,Sales,Sales Representative,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP00138,Michelle,Rasmussen,IT,Software Developer,North Carolina,2021-12-31,2021,Needs Improvement,2.4,
EMP00138,Michelle,Rasmussen,IT,Software Developer,North Carolina,2022-12-31,2022,Satisfactory,2.7,0.3
EMP00138,Michelle,Rasmussen,IT,Software Developer,North Carolina,2023-12-31,2023,Satisfactory,3.0,0.3
EMP00139,Michael,Hicks,Sales,Sales Representative,Illinois,2021-12-31,2021,Needs Improvement,2.4,
EMP00139,Michael,Hicks,Sales,Sales Representative,Illinois,2022-12-31,2022,Needs Improvement,1.7,-0.7
EMP00139,Michael,Hicks,Sales,Sales Representative,Illinois,2023-12-31,2023,Poor,1.0,-0.7
EMP00140,Tina,Herrera,Finance,Financial Analyst,New York,2021-12-31,2021,Satisfactory,3.4,
EMP00140,Tina,Herrera,Finance,Financial Analyst,New York,2022-12-31,2022,Excellent,4.7,1.3
EMP00140,Tina,Herrera,Finance,Financial Analyst,New York,2023-12-31,2023,Good,4.0,-0.7
EMP00141,Darrell,Waller,Sales,Sales Representative,New York,2021-12-31,2021,Poor,1.0,
EMP00141,Darrell,Waller,Sales,Sales Representative,New York,2022-12-31,2022,Poor,1.0,0.0
EMP00141,Darrell,Waller,Sales,Sales Representative,New York,2023-12-31,2023,Poor,1.0,0.0
EMP00142,Beverly,Terrell,Customer Service,Customer Service Representative,Michigan,2021-12-31,2021,Needs Improvement,2.4,
EMP00142,Beverly,Terrell,Customer Service,Customer Service Representative,Michigan,2022-12-31,2022,Needs Improvement,1.7,-0.7
EMP00142,Beverly,Terrell,Customer Service,Customer Service Representative,Michigan,2023-12-31,2023,Good,4.0,2.3
EMP00143,Daniel,Hamilton,Sales,Sales Representative,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP00143,Daniel,Hamilton,Sales,Sales Representative,New York,2022-12-31,2022,Needs Improvement,1.7,-0.7
EMP00143,Daniel,Hamilton,Sales,Sales Representative,New York,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP00144,Kristin,Graham,Operations,Inventory Specialist,Michigan,2021-12-31,2021,Needs Improvement,2.4,
EMP00144,Kristin,Graham,Operations,Inventory Specialist,Michigan,2022-12-31,2022,Needs Improvement,1.7,-0.7
EMP00144,Kristin,Graham,Operations,Inventory Specialist,Michigan,2023-12-31,2023,Satisfactory,3.0,1.3
EMP00145,Darrell,Lam,IT,IT Support Specialist,New York,2021-12-31,2021,Poor,1.0,
EMP00145,Darrell,Lam,IT,IT Support Specialist,New York,2022-12-31,2022,Poor,1.0,0.0
EMP00145,Darrell,Lam,IT,IT Support Specialist,New York,2023-12-31,2023,Poor,1.0,0.0
EMP00146,Jonathan,Fletcher,Operations,Inventory Specialist,New York,2021-12-31,2021,Satisfactory,3.4,
EMP00146,Jonathan,Fletcher,Operations,Inventory Specialist,New York,2022-12-31,2022,Excellent,4.7,1.3
EMP00146,Jonathan,Fletcher,Operations,Inventory Specialist,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP00147,April,Drake,Operations,Inventory Specialist,New York,2021-12-31,2021,Satisfactory,3.4,
EMP00147,April,Drake,Operations,Inventory Specialist,New York,2022-12-31,2022,Satisfactory,2.7,-0.7
EMP00147,April,Drake,Operations,Inventory Specialist,New York,2023-12-31,2023,Satisfactory,3.0,0.3
EMP00148,Jennifer,Harmon,Sales,Sales Representative,New York,2021-12-31,2021,Poor,1.0,
EMP00148,Jennifer,Harmon,Sales,Sales Representative,New York,2022-12-31,2022,Poor,1.0,0.0
EMP00148,Jennifer,Harmon,Sales,Sales Representative,New York,2023-12-31,2023,Poor,1.0,0.0
EMP00149,James,Reynolds,Operations,Operations Analyst,New York,2021-12-31,2021,Excellent,5.0,
EMP00149,James,Reynolds,Operations,Operations Analyst,New York,2022-12-31,2022,Excellent,4.7,-0.3
EMP00149,James,Reynolds,Operations,Operations Analyst,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP00150,Samantha,Hanson,Sales,Sales Consultant,New York,2021-12-31,2021,Poor,1.0,
EMP00150,Samantha,Hanson,Sales,Sales Consultant,New York,2022-12-31,2022,Poor,1.0,0.0
EMP00150,Samantha,Hanson,Sales,Sales Consultant,New York,2023-12-31,2023,Poor,1.0,0.0
EMP00151,Melanie,Cortez,Sales,Sales Representative,New York,2021-12-31,2021,Good,4.4,
EMP00151,Melanie,Cortez,Sales,Sales Representative,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP00151,Melanie,Cortez,Sales,Sales Representative,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP00152,William,Estrada,Operations,Operations Manager,New York,2021-12-31,2021,Good,4.4,
EMP00152,William,Estrada,Operations,Operations Manager,New York,2022-12-31,2022,Excellent,4.7,0.3
EMP00152,William,Estrada,Operations,Operations Manager,New York,2023-12-31,2023,Excellent,5.0,0.3
EMP00153,Richard,Phillips,Operations,Operations Analyst,New York,2021-12-31,2021,Poor,1.0,
EMP00153,Richard,Phillips,Operations,Operations Analyst,New York,2022-12-31,2022,Poor,1.0,0.0
EMP00153,Richard,Phillips,Operations,Operations Analyst,New York,2023-12-31,2023,Poor,1.0,0.0
EMP00154,James,Ortega,Sales,Sales Specialist,New York,2021-12-31,2021,Needs Improvement,2.4,
EMP00154,James,Ortega,Sales,Sales Specialist,New York,2022-12-31,2022,Satisfactory,2.7,0.3
EMP00154,James,Ortega,Sales,Sales Specialist,New York,2023-12-31,2023,Good,4.0,1.3
EMP00155,Erica,Orr,IT,IT Support Specialist,New York,2021-12-31,2021,Poor,1.4,
EMP00155,Erica,Orr,IT,IT Support Specialist,New York,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP00155,Erica,Orr,IT,IT Support Specialist,New York,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP00156,Ashley,Sullivan,Operations,Inventory Specialist,New York,2021-12-31,2021,Poor,1.0,
EMP00156,Ashley,Sullivan,Operations,Inventory Specialist,New York,2022-12-31,2022,Needs Improvement,1.7,0.7
EMP00156,Ashley,Sullivan,Operations,Inventory Specialist,New York,2023-12-31,2023,Poor,1.0,-0.7
EMP00157,Aaron,Mitchell,IT,Software Developer,New York,2021-12-31,2021,Poor,1.0,
EMP00157,Aaron,Mitchell,IT,Software Developer,New York,2022-12-31,2022,Needs Improvement,1.7,0.7
EMP00157,Aaron,Mitchell,IT,Software Developer,New York,2023-12-31,2023,Needs Improvement,2.0,0.3
EMP00158,Kristi,Lawson,Operations,Inventory Specialist,Michigan,2021-12-31,2021,Poor,1.4,
EMP00158,Kristi,Lawson,Operations,Inventory Specialist,Michigan,2022-12-31,2022,Needs Improvement,1.7,0.3
EMP00158,Kristi,Lawson,Operations,Inventory Specialist,Michigan,2023-12-31,2023,Needs Improvement,2.0,0.3
